captured_at,destination_id,destination_name,destination_timezone,park_id,park_name,entity_id,entity_name,entity_type,status,source_last_updated,standby_wait_minutes,single_rider_wait_minutes,paid_standby_wait_minutes,return_time_state,return_time_start,return_time_end,paid_return_time_state,paid_return_time_start,paid_return_time_end,paid_return_price_amount,paid_return_price_currency,boarding_group_state,boarding_group_current_start,boarding_group_current_end,boarding_group_next_allocation_time,boarding_group_estimated_wait_minutes
2026-07-15T00:10:30Z,bfc89fd6-314d-44b4-b89e-df1a89cf991e,Disneyland Resort,America/Los_Angeles,832fcd51-ea19-4e77-85c7-75d5843b127c,Disney California Adventure Park,b1d285a7-2444-4a7c-b7bb-d2d4d6428a85,Grizzly River Run,ATTRACTION,OPERATING,2026-07-15T00:07:59.188Z,55,,,AVAILABLE,2026-07-14T17:40:00-07:00,2026-07-14T18:40:00-07:00,,,,,,,,,,
2026-07-15T00:10:30Z,bfc89fd6-314d-44b4-b89e-df1a89cf991e,Disneyland Resort,America/Los_Angeles,832fcd51-ea19-4e77-85c7-75d5843b127c,Disney California Adventure Park,e1fbc7a1-2cd1-4282-b373-ac11d9d9d38a,The Little Mermaid - Ariel's Undersea Adventure,ATTRACTION,OPERATING,2026-07-15T00:07:59.112Z,20,,,AVAILABLE,2026-07-14T17:10:00-07:00,2026-07-14T18:10:00-07:00,,,,,,,,,,
2026-07-15T00:10:30Z,bfc89fd6-314d-44b4-b89e-df1a89cf991e,Disneyland Resort,America/Los_Angeles,7340550b-c14d-4def-80bb-acdb51d49a66,Disneyland Park,1b83fda8-d60e-48e4-9a3d-90ddcbcd1001,Jungle Cruise,ATTRACTION,OPERATING,2026-07-14T23:57:12.700Z,10,,,,,,,,,,,,,,,
2026-07-15T00:10:30Z,bfc89fd6-314d-44b4-b89e-df1a89cf991e,Disneyland Resort,America/Los_Angeles,7340550b-c14d-4def-80bb-acdb51d49a66,Disneyland Park,e2d460e9-2bef-4613-b126-092ab7cb37e5,Disneyland Railroad,ATTRACTION,OPERATING,2026-07-14T23:58:11.508Z,5,,,,,,,,,,,,,,,
2026-07-15T00:10:30Z,bfc89fd6-314d-44b4-b89e-df1a89cf991e,Disneyland Resort,America/Los_Angeles,7340550b-c14d-4def-80bb-acdb51d49a66,Disneyland Park,90ee50d4-7cc9-4824-b29d-2aac801acc29,Pinocchio's Daring Journey,ATTRACTION,OPERATING,2026-07-15T00:10:10.755Z,5,,,,,,,,,,,,,,,
2026-07-15T00:10:30Z,bfc89fd6-314d-44b4-b89e-df1a89cf991e,Disneyland Resort,America/Los_Angeles,832fcd51-ea19-4e77-85c7-75d5843b127c,Disney California Adventure Park,c8a4b7b1-c1b2-4dfe-b73c-4e834b4a73db,Jumpin' Jellyfish,ATTRACTION,OPERATING,2026-07-14T23:59:15.024Z,15,,,,,,,,,,,,,,,
2026-07-15T00:10:30Z,bfc89fd6-314d-44b4-b89e-df1a89cf991e,Disneyland Resort,America/Los_Angeles,7340550b-c14d-4def-80bb-acdb51d49a66,Disneyland Park,cb929138-d77a-4dd2-983c-f651bbd1bd92,Storybook Land Canal Boats,ATTRACTION,OPERATING,2026-07-14T23:08:08.941Z,10,,,,,,,,,,,,,,,
2026-07-15T00:10:30Z,bfc89fd6-314d-44b4-b89e-df1a89cf991e,Disneyland Resort,America/Los_Angeles,832fcd51-ea19-4e77-85c7-75d5843b127c,Disney California Adventure Park,86ab3069-110d-49c5-a7e7-29ddf28695a6,Toy Story Midway Mania!,ATTRACTION,OPERATING,2026-07-15T00:07:59.233Z,45,,,AVAILABLE,2026-07-14T20:05:00-07:00,2026-07-14T21:05:00-07:00,,,,,,,,,,
2026-07-15T00:10:30Z,e957da41-3552-4cf6-b636-5babc5cbc4e5,Walt Disney World® Resort,America/New_York,1c84a229-8862-4648-9c71-378ddd2c7693,Disney's Animal Kingdom Theme Park,bc1ffa86-9b1a-4ce9-84a5-b479dfa3cb53,Tree of Life,ATTRACTION,OPERATING,2022-09-30T04:06:02.016Z,,,,,,,,,,,,,,,,
2026-07-15T00:10:30Z,e957da41-3552-4cf6-b636-5babc5cbc4e5,Walt Disney World® Resort,America/New_York,47f90d2c-e191-4239-a466-5892ef59a88b,EPCOT,1f542745-cda1-4786-a536-5fff373e5964,The American Adventure,ATTRACTION,CLOSED,2026-07-14T08:16:51.909Z,,,,,,,,,,,,,,,,
2026-07-15T00:10:30Z,e957da41-3552-4cf6-b636-5babc5cbc4e5,Walt Disney World® Resort,America/New_York,47f90d2c-e191-4239-a466-5892ef59a88b,EPCOT,7969166f-feef-4350-b26e-6a6c745528f4,SeaBase Aquarium,ATTRACTION,OPERATING,2026-07-14T12:30:01.120Z,,,,,,,,,,,,,,,,
2026-07-15T00:10:30Z,e957da41-3552-4cf6-b636-5babc5cbc4e5,Walt Disney World® Resort,America/New_York,,,0fdae04f-15f5-45d6-b705-cae3bf32a27a,Marketplace Carousel,ATTRACTION,OPERATING,2026-07-14T14:00:01.280Z,,,,,,,,,,,,,,,,
2026-07-15T00:10:30Z,e957da41-3552-4cf6-b636-5babc5cbc4e5,Walt Disney World® Resort,America/New_York,47f90d2c-e191-4239-a466-5892ef59a88b,EPCOT,3ace01d1-15fc-4fbb-99e4-81a696cb2d05,Kidcot Fun Stops,ATTRACTION,OPERATING,2026-07-14T14:00:07.190Z,,,,,,,,,,,,,,,,
2026-07-15T00:10:30Z,e957da41-3552-4cf6-b636-5babc5cbc4e5,Walt Disney World® Resort,America/New_York,ead53ea5-22e5-4095-9a83-8c29300d7c63,Disney's Blizzard Beach Water Park,161f82e8-eaf8-4401-811b-fe2b45cccd0e,Slush Gusher,ATTRACTION,CLOSED,2026-07-14T23:00:07.602Z,,,,,,,,,,,,,,,,
2026-07-15T00:10:30Z,e957da41-3552-4cf6-b636-5babc5cbc4e5,Walt Disney World® Resort,America/New_York,47f90d2c-e191-4239-a466-5892ef59a88b,EPCOT,8f8746cb-c714-4c60-848d-e2dc4e6f586b,Mexico Folk Art Gallery,ATTRACTION,OPERATING,2026-07-14T13:00:07.871Z,,,,,,,,,,,,,,,,
2026-07-15T00:10:30Z,e957da41-3552-4cf6-b636-5babc5cbc4e5,Walt Disney World® Resort,America/New_York,75ea578a-adc8-4116-a54d-dccb60765ef9,Magic Kingdom Park,73cb9445-0695-47a3-87ce-d08ae36b5f3c,Tiana's Bayou Adventure,ATTRACTION,OPERATING,2026-07-15T00:03:21.190Z,45,,,FINISHED,,,,,,,,,,,,
2026-07-15T00:10:30Z,e957da41-3552-4cf6-b636-5babc5cbc4e5,Walt Disney World® Resort,America/New_York,ead53ea5-22e5-4095-9a83-8c29300d7c63,Disney's Blizzard Beach Water Park,2b3e5eeb-0cbc-4d19-a46e-07b5ddf8a700,Cross Country Creek,ATTRACTION,CLOSED,2026-07-14T23:00:02.523Z,,,,,,,,,,,,,,,,
2026-07-15T00:10:30Z,e957da41-3552-4cf6-b636-5babc5cbc4e5,Walt Disney World® Resort,America/New_York,1c84a229-8862-4648-9c71-378ddd2c7693,Disney's Animal Kingdom Theme Park,4d27b0d7-2b0a-4569-90fa-e79f117ec7ef,Discovery Island Trails,ATTRACTION,CLOSED,2026-07-14T23:00:03.065Z,,,,,,,,,,,,,,,,
2026-07-15T00:10:30Z,e957da41-3552-4cf6-b636-5babc5cbc4e5,Walt Disney World® Resort,America/New_York,47f90d2c-e191-4239-a466-5892ef59a88b,EPCOT,2ecc4fff-2994-476f-9926-24a4af173838,Bruce's Shark World,ATTRACTION,OPERATING,2026-07-14T13:00:07.008Z,,,,,,,,,,,,,,,,
2026-07-15T00:10:30Z,e957da41-3552-4cf6-b636-5babc5cbc4e5,Walt Disney World® Resort,America/New_York,75ea578a-adc8-4116-a54d-dccb60765ef9,Magic Kingdom Park,d9d12438-d999-4482-894b-8955fdb20ccf,Astro Orbiter,ATTRACTION,OPERATING,2026-07-14T23:08:08.580Z,25,,,,,,,,,,,,,,,
2026-07-15T00:10:30Z,e957da41-3552-4cf6-b636-5babc5cbc4e5,Walt Disney World® Resort,America/New_York,b070cbc5-feaa-4b87-a8c1-f94cca037a18,Disney's Typhoon Lagoon Water Park,0164bf43-29ab-4528-8052-98befbe81bcb,Mayday Falls,ATTRACTION,CLOSED,2026-06-03T11:34:07.131Z,,,,,,,,,,,,,,,,
2026-07-15T00:10:30Z,e957da41-3552-4cf6-b636-5babc5cbc4e5,Walt Disney World® Resort,America/New_York,b070cbc5-feaa-4b87-a8c1-f94cca037a18,Disney's Typhoon Lagoon Water Park,f8f36470-ca60-4072-ba2c-9d186a337cac,Gangplank Falls,ATTRACTION,CLOSED,2026-07-14T23:00:03.934Z,,,,,,,,,,,,,,,,
2026-07-15T00:10:30Z,e957da41-3552-4cf6-b636-5babc5cbc4e5,Walt Disney World® Resort,America/New_York,ead53ea5-22e5-4095-9a83-8c29300d7c63,Disney's Blizzard Beach Water Park,fdc8e386-4fc9-4d0f-ba0d-d3df695df071,Downhill Double Dipper,ATTRACTION,CLOSED,2026-07-14T23:00:03.293Z,,,,,,,,,,,,,,,,
2026-07-15T00:10:30Z,e957da41-3552-4cf6-b636-5babc5cbc4e5,Walt Disney World® Resort,America/New_York,47f90d2c-e191-4239-a466-5892ef59a88b,EPCOT,6f1d3b25-42c9-4e99-9dce-6c20d7a5deea,Bijutsu-kan Gallery,ATTRACTION,OPERATING,2026-07-14T13:00:07.966Z,,,,,,,,,,,,,,,,
2026-07-15T00:10:30Z,e957da41-3552-4cf6-b636-5babc5cbc4e5,Walt Disney World® Resort,America/New_York,b070cbc5-feaa-4b87-a8c1-f94cca037a18,Disney's Typhoon Lagoon Water Park,185c53bc-7153-4bf1-a582-5c03d18c90ee,Ketchakiddee Creek,ATTRACTION,CLOSED,2026-07-14T23:00:06.457Z,,,,,,,,,,,,,,,,
2026-07-15T00:10:30Z,e957da41-3552-4cf6-b636-5babc5cbc4e5,Walt Disney World® Resort,America/New_York,75ea578a-adc8-4116-a54d-dccb60765ef9,Magic Kingdom Park,f010bc01-b450-4476-a5f3-a5f2813104b2,Casey Jr. Splash 'N' Soak Station,ATTRACTION,CLOSED,2026-07-15T00:00:00.986Z,,,,,,,,,,,,,,,,
2026-07-15T00:10:30Z,e957da41-3552-4cf6-b636-5babc5cbc4e5,Walt Disney World® Resort,America/New_York,ead53ea5-22e5-4095-9a83-8c29300d7c63,Disney's Blizzard Beach Water Park,97011c19-a864-4922-b63b-6519ca9e6ed0,Chairlift,ATTRACTION,CLOSED,2026-07-14T23:00:02.229Z,,,,,,,,,,,,,,,,
2026-07-15T00:10:30Z,e957da41-3552-4cf6-b636-5babc5cbc4e5,Walt Disney World® Resort,America/New_York,,,b7f1180a-65fd-4f56-9ba3-44c7ef7ab0a2,Vintage Amphicar Tours,ATTRACTION,OPERATING,2026-07-14T14:00:00.826Z,,,,,,,,,,,,,,,,
2026-07-15T00:10:30Z,e957da41-3552-4cf6-b636-5babc5cbc4e5,Walt Disney World® Resort,America/New_York,b070cbc5-feaa-4b87-a8c1-f94cca037a18,Disney's Typhoon Lagoon Water Park,a3886522-e19f-4154-8cdf-1ca7160e4e2b,Keelhaul Falls,ATTRACTION,CLOSED,2026-07-14T23:00:06.101Z,,,,,,,,,,,,,,,,
2026-07-15T00:10:30Z,e957da41-3552-4cf6-b636-5babc5cbc4e5,Walt Disney World® Resort,America/New_York,288747d1-8b4f-4a64-867e-ea7c9b27bad8,Disney's Hollywood Studios,9211adc9-b296-4667-8e97-b40cf76108e4,Vacation Fun - An Original Animated Short with Mickey & Minnie,ATTRACTION,CLOSED,2026-07-15T00:00:14.332Z,,,,,,,,,,,,,,,,
2026-07-15T00:10:30Z,e957da41-3552-4cf6-b636-5babc5cbc4e5,Walt Disney World® Resort,America/New_York,1c84a229-8862-4648-9c71-378ddd2c7693,Disney's Animal Kingdom Theme Park,6fbe6d02-4057-43bb-80a3-047b1e8a50ca,Animal Care at Conservation Station,ATTRACTION,CLOSED,2026-07-14T21:30:00.588Z,,,,,,,,,,,,,,,,
2026-07-15T00:10:30Z,e957da41-3552-4cf6-b636-5babc5cbc4e5,Walt Disney World® Resort,America/New_York,ead53ea5-22e5-4095-9a83-8c29300d7c63,Disney's Blizzard Beach Water Park,896053f3-55e7-40f9-9473-208d4bc43d33,Snow Stormers,ATTRACTION,CLOSED,2026-07-14T23:00:07.698Z,,,,,,,,,,,,,,,,
2026-07-15T00:10:30Z,e957da41-3552-4cf6-b636-5babc5cbc4e5,Walt Disney World® Resort,America/New_York,47f90d2c-e191-4239-a466-5892ef59a88b,EPCOT,dae68dee-dfba-4128-b594-6aa12add1070,"Journey of Water, Inspired by Moana",ATTRACTION,OPERATING,2026-07-14T22:51:30.510Z,,,,,,,,,,,,,,,,
2026-07-15T00:10:30Z,e957da41-3552-4cf6-b636-5babc5cbc4e5,Walt Disney World® Resort,America/New_York,75ea578a-adc8-4116-a54d-dccb60765ef9,Magic Kingdom Park,273ddb8d-e7b5-4e34-8657-1113f49262a5,Prince Charming Regal Carrousel,ATTRACTION,OPERATING,2026-07-14T23:01:10.564Z,15,,,,,,,,,,,,,,,
2026-07-15T00:10:30Z,e957da41-3552-4cf6-b636-5babc5cbc4e5,Walt Disney World® Resort,America/New_York,b070cbc5-feaa-4b87-a8c1-f94cca037a18,Disney's Typhoon Lagoon Water Park,1b39b2bc-8bf3-4482-b0cf-9ad7329dc42f,Bay Slides,ATTRACTION,CLOSED,2026-07-14T23:00:01.780Z,,,,,,,,,,,,,,,,
2026-07-15T00:10:30Z,e957da41-3552-4cf6-b636-5babc5cbc4e5,Walt Disney World® Resort,America/New_York,b070cbc5-feaa-4b87-a8c1-f94cca037a18,Disney's Typhoon Lagoon Water Park,9fd9c4e3-2fbc-4705-975e-67abe45c4281,Crush 'n' Gusher,ATTRACTION,CLOSED,2026-07-14T23:00:01.039Z,,,,,,,,,,,,,,,,
2026-07-15T00:10:30Z,e957da41-3552-4cf6-b636-5babc5cbc4e5,Walt Disney World® Resort,America/New_York,75ea578a-adc8-4116-a54d-dccb60765ef9,Magic Kingdom Park,796b0a25-c51e-456e-9bb8-50a324e301b3,Jungle Cruise,ATTRACTION,OPERATING,2026-07-14T23:25:18.668Z,40,,,FINISHED,,,,,,,,,,,,
2026-07-15T00:10:30Z,e957da41-3552-4cf6-b636-5babc5cbc4e5,Walt Disney World® Resort,America/New_York,75ea578a-adc8-4116-a54d-dccb60765ef9,Magic Kingdom Park,0f57cecf-5502-4503-8bc3-ba84d3708ace,Country Bear Musical Jamboree,ATTRACTION,OPERATING,2026-07-14T13:02:06.547Z,10,,,,,,,,,,,,,,,
2026-07-15T00:10:30Z,e957da41-3552-4cf6-b636-5babc5cbc4e5,Walt Disney World® Resort,America/New_York,1c84a229-8862-4648-9c71-378ddd2c7693,Disney's Animal Kingdom Theme Park,1b15c77b-0311-4171-8e59-7f38e6d60754,Zootopia: Better Zoogether!,ATTRACTION,CLOSED,2026-07-14T23:00:13.378Z,,,,FINISHED,,,,,,,,,,,,
2026-07-15T00:10:30Z,e957da41-3552-4cf6-b636-5babc5cbc4e5,Walt Disney World® Resort,America/New_York,75ea578a-adc8-4116-a54d-dccb60765ef9,Magic Kingdom Park,30fe3c64-af71-4c66-a54b-aa61fd7af177,Swiss Family Treehouse,ATTRACTION,OPERATING,2026-07-14T22:22:17.006Z,5,,,,,,,,,,,,,,,
2026-07-15T00:10:30Z,e957da41-3552-4cf6-b636-5babc5cbc4e5,Walt Disney World® Resort,America/New_York,,,7b5f10e4-2b9e-45bc-a0f9-2aeccde3511e,Disney PhotoPass® Studio,ATTRACTION,OPERATING,2026-07-14T15:00:00.888Z,,,,,,,,,,,,,,,,
2026-07-15T00:10:30Z,e957da41-3552-4cf6-b636-5babc5cbc4e5,Walt Disney World® Resort,America/New_York,b070cbc5-feaa-4b87-a8c1-f94cca037a18,Disney's Typhoon Lagoon Water Park,f61c4451-d0d6-440a-bdc7-cf059b5ffbc3,Storm Slides,ATTRACTION,CLOSED,2026-07-14T23:00:07.777Z,,,,,,,,,,,,,,,,
2026-07-15T00:10:30Z,e957da41-3552-4cf6-b636-5babc5cbc4e5,Walt Disney World® Resort,America/New_York,47f90d2c-e191-4239-a466-5892ef59a88b,EPCOT,9053240b-7f7f-44fe-970b-bd7956cd5d4f,Project Tomorrow: Inventing the Wonders of the Future,ATTRACTION,OPERATING,2026-07-14T13:00:05.977Z,,,,,,,,,,,,,,,,
2026-07-15T00:10:30Z,e957da41-3552-4cf6-b636-5babc5cbc4e5,Walt Disney World® Resort,America/New_York,47f90d2c-e191-4239-a466-5892ef59a88b,EPCOT,66ff36de-9cb3-4d9a-b891-1665d19ffb3e,Stave Church Gallery,ATTRACTION,OPERATING,2026-07-14T13:00:07.276Z,,,,,,,,,,,,,,,,
2026-07-15T00:10:30Z,e957da41-3552-4cf6-b636-5babc5cbc4e5,Walt Disney World® Resort,America/New_York,ead53ea5-22e5-4095-9a83-8c29300d7c63,Disney's Blizzard Beach Water Park,849728c7-0043-4bbe-af64-e65679679e09,Toboggan Racers,ATTRACTION,CLOSED,2026-07-14T23:00:08.149Z,,,,,,,,,,,,,,,,
2026-07-15T00:10:30Z,e957da41-3552-4cf6-b636-5babc5cbc4e5,Walt Disney World® Resort,America/New_York,288747d1-8b4f-4a64-867e-ea7c9b27bad8,Disney's Hollywood Studios,1a2e70d9-50d5-4140-b69e-799e950f7d18,Star Wars: Rise of the Resistance,ATTRACTION,OPERATING,2026-07-15T00:10:11.251Z,25,,,,,,AVAILABLE,2026-07-14T20:15:00-04:00,2026-07-14T21:15:00-04:00,2000,USD,,,,,
2026-07-15T00:10:30Z,e957da41-3552-4cf6-b636-5babc5cbc4e5,Walt Disney World® Resort,America/New_York,75ea578a-adc8-4116-a54d-dccb60765ef9,Magic Kingdom Park,e76c93df-31af-49a5-8e2f-752c76c937c9,Enchanted Tales with Belle,ATTRACTION,CLOSED,2026-07-14T23:30:10.573Z,,,,,,,,,,,,,,,,
2026-07-15T00:10:30Z,e957da41-3552-4cf6-b636-5babc5cbc4e5,Walt Disney World® Resort,America/New_York,ead53ea5-22e5-4095-9a83-8c29300d7c63,Disney's Blizzard Beach Water Park,b9516054-a8b4-4d4c-aa0b-a60f3c3dc360,Summit Plummet,ATTRACTION,CLOSED,2026-07-14T23:00:07.902Z,,,,,,,,,,,,,,,,
2026-07-15T00:10:30Z,e957da41-3552-4cf6-b636-5babc5cbc4e5,Walt Disney World® Resort,America/New_York,ead53ea5-22e5-4095-9a83-8c29300d7c63,Disney's Blizzard Beach Water Park,6f427ef0-9c56-4041-8f78-357ad2fcf390,Teamboat Springs,ATTRACTION,CLOSED,2026-07-14T23:00:08.007Z,,,,,,,,,,,,,,,,
2026-07-15T00:10:30Z,e957da41-3552-4cf6-b636-5babc5cbc4e5,Walt Disney World® Resort,America/New_York,47f90d2c-e191-4239-a466-5892ef59a88b,EPCOT,3e5f26ee-c02d-47fd-891e-5e4479073444,"ImageWorks - The ""What If"" Labs",ATTRACTION,OPERATING,2026-07-14T13:00:07.748Z,,,,,,,,,,,,,,,,
2026-07-15T00:10:30Z,e957da41-3552-4cf6-b636-5babc5cbc4e5,Walt Disney World® Resort,America/New_York,ead53ea5-22e5-4095-9a83-8c29300d7c63,Disney's Blizzard Beach Water Park,310d5c7e-433c-46bb-91ee-da8bc39edf32,Melt-Away Bay,ATTRACTION,CLOSED,2026-07-14T23:00:07.332Z,,,,,,,,,,,,,,,,
2026-07-15T00:10:30Z,e957da41-3552-4cf6-b636-5babc5cbc4e5,Walt Disney World® Resort,America/New_York,b070cbc5-feaa-4b87-a8c1-f94cca037a18,Disney's Typhoon Lagoon Water Park,7e4402eb-0f0b-41d3-8713-3e57b7b58af8,Typhoon Lagoon Surf Pool,ATTRACTION,CLOSED,2026-07-14T23:00:00.901Z,,,,,,,,,,,,,,,,
2026-07-15T00:10:30Z,e957da41-3552-4cf6-b636-5babc5cbc4e5,Walt Disney World® Resort,America/New_York,75ea578a-adc8-4116-a54d-dccb60765ef9,Magic Kingdom Park,90d79335-c907-4069-a021-d0fe1ec73ae2,Cinderella Castle,ATTRACTION,OPERATING,2026-07-14T13:00:04.479Z,,,,,,,,,,,,,,,,
2026-07-15T00:10:30Z,e957da41-3552-4cf6-b636-5babc5cbc4e5,Walt Disney World® Resort,America/New_York,75ea578a-adc8-4116-a54d-dccb60765ef9,Magic Kingdom Park,0d94ad60-72f0-4551-83a6-ebaecdd89737,The Many Adventures of Winnie the Pooh,ATTRACTION,OPERATING,2026-07-14T23:49:13.177Z,45,,,FINISHED,,,,,,,,,,,,
2026-07-15T00:10:30Z,e957da41-3552-4cf6-b636-5babc5cbc4e5,Walt Disney World® Resort,America/New_York,47f90d2c-e191-4239-a466-5892ef59a88b,EPCOT,e3549451-b284-453d-9c31-e3b1207abd79,Guardians of the Galaxy: Cosmic Rewind,ATTRACTION,OPERATING,2026-07-14T23:51:15.690Z,90,,,,,,FINISHED,,,1800,USD,,,,,
2026-07-15T00:10:30Z,e957da41-3552-4cf6-b636-5babc5cbc4e5,Walt Disney World® Resort,America/New_York,75ea578a-adc8-4116-a54d-dccb60765ef9,Magic Kingdom Park,de737ffc-306b-4f32-8bbb-34e5d370ec8f,A Pirate's Adventure ~ Treasures of the Seven Seas,ATTRACTION,CLOSED,2026-07-14T22:00:10.505Z,,,,,,,,,,,,,,,,
2026-07-15T00:10:30Z,e957da41-3552-4cf6-b636-5babc5cbc4e5,Walt Disney World® Resort,America/New_York,b070cbc5-feaa-4b87-a8c1-f94cca037a18,Disney's Typhoon Lagoon Water Park,d298e9e5-cb62-40f7-803a-5e8500023474,Miss Adventure Falls,ATTRACTION,CLOSED,2026-07-14T23:00:01.287Z,,,,,,,,,,,,,,,,
2026-07-15T00:10:30Z,e957da41-3552-4cf6-b636-5babc5cbc4e5,Walt Disney World® Resort,America/New_York,47f90d2c-e191-4239-a466-5892ef59a88b,EPCOT,35ed719b-f7f0-488f-8346-4fbf8055d373,Disney and Pixar Short Film Festival,ATTRACTION,OPERATING,2026-07-15T00:01:37.912Z,,,,AVAILABLE,2026-07-14T20:10:00-04:00,2026-07-14T21:10:00-04:00,,,,,,,,,,
2026-07-15T00:10:30Z,e957da41-3552-4cf6-b636-5babc5cbc4e5,Walt Disney World® Resort,America/New_York,47f90d2c-e191-4239-a466-5892ef59a88b,EPCOT,ee070d46-6a64-41c0-9f12-69dcfcca10a0,Reflections of China,ATTRACTION,OPERATING,2026-07-14T17:48:10.399Z,15,,,,,,,,,,,,,,,
2026-07-15T00:10:30Z,e957da41-3552-4cf6-b636-5babc5cbc4e5,Walt Disney World® Resort,America/New_York,1c84a229-8862-4648-9c71-378ddd2c7693,Disney's Animal Kingdom Theme Park,bc997600-fcc0-4f6f-b908-a1419b26cfd8,The Oasis Exhibits,ATTRACTION,CLOSED,2026-07-14T23:00:08.056Z,,,,,,,,,,,,,,,,
2026-07-15T00:10:30Z,e957da41-3552-4cf6-b636-5babc5cbc4e5,Walt Disney World® Resort,America/New_York,1c84a229-8862-4648-9c71-378ddd2c7693,Disney's Animal Kingdom Theme Park,6ef1b126-5b0b-46a1-8608-4fcf98ab92c8,Wilderness Explorers,ATTRACTION,CLOSED,2026-07-14T22:30:00.722Z,,,,,,,,,,,,,,,,
2026-07-15T00:10:30Z,e957da41-3552-4cf6-b636-5babc5cbc4e5,Walt Disney World® Resort,America/New_York,ead53ea5-22e5-4095-9a83-8c29300d7c63,Disney's Blizzard Beach Water Park,b218c3de-0f7f-436c-be44-2f5112d5d139,Ski Patrol Training Camp,ATTRACTION,CLOSED,2026-07-14T23:00:01.835Z,,,,,,,,,,,,,,,,
2026-07-15T00:10:30Z,e957da41-3552-4cf6-b636-5babc5cbc4e5,Walt Disney World® Resort,America/New_York,288747d1-8b4f-4a64-867e-ea7c9b27bad8,Disney's Hollywood Studios,399aa0a1-98e2-4d2b-b297-2b451e9665e1,Slinky Dog Dash,ATTRACTION,OPERATING,2026-07-14T23:54:10.775Z,70,,,FINISHED,,,,,,,,,,,,
2026-07-15T00:10:30Z,e957da41-3552-4cf6-b636-5babc5cbc4e5,Walt Disney World® Resort,America/New_York,47f90d2c-e191-4239-a466-5892ef59a88b,EPCOT,18c533d6-a395-4ae4-9488-80fce9c497fe,Palais du Cinéma,ATTRACTION,OPERATING,2026-07-14T12:30:00.951Z,,,,,,,,,,,,,,,,
2026-07-15T00:10:30Z,e957da41-3552-4cf6-b636-5babc5cbc4e5,Walt Disney World® Resort,America/New_York,75ea578a-adc8-4116-a54d-dccb60765ef9,Magic Kingdom Park,b2260923-9315-40fd-9c6b-44dd811dbe64,Space Mountain,ATTRACTION,OPERATING,2026-07-15T00:06:07.799Z,40,,,FINISHED,,,,,,,,,,,,
2026-07-15T00:10:30Z,e957da41-3552-4cf6-b636-5babc5cbc4e5,Walt Disney World® Resort,America/New_York,75ea578a-adc8-4116-a54d-dccb60765ef9,Magic Kingdom Park,96455de6-f4f1-403c-9391-bf8396979149,The Magic Carpets of Aladdin,ATTRACTION,OPERATING,2026-07-15T00:01:38.080Z,15,,,AVAILABLE,2026-07-14T21:00:00-04:00,2026-07-14T22:00:00-04:00,,,,,,,,,,
2026-07-15T00:10:30Z,e957da41-3552-4cf6-b636-5babc5cbc4e5,Walt Disney World® Resort,America/New_York,,,a1919d4a-62db-486b-b958-5ddb380f3a6c,Marketplace Train Express,ATTRACTION,OPERATING,2026-07-14T14:00:02.985Z,,,,,,,,,,,,,,,,
2026-07-15T00:10:30Z,e957da41-3552-4cf6-b636-5babc5cbc4e5,Walt Disney World® Resort,America/New_York,288747d1-8b4f-4a64-867e-ea7c9b27bad8,Disney's Hollywood Studios,e516f303-e82d-4fd3-8fbf-8e6ab624cf89,Rock ’n’ Roller Coaster Starring The Muppets,ATTRACTION,OPERATING,2026-07-15T00:08:19.489Z,70,,,FINISHED,,,,,,,,,,,,
2026-07-15T00:10:30Z,e957da41-3552-4cf6-b636-5babc5cbc4e5,Walt Disney World® Resort,America/New_York,47f90d2c-e191-4239-a466-5892ef59a88b,EPCOT,07dbeaea-85fa-45f2-872f-02f9e7510419,Gallery of Arts and History,ATTRACTION,OPERATING,2026-07-14T13:00:07.363Z,,,,,,,,,,,,,,,,
2026-07-15T00:10:30Z,e957da41-3552-4cf6-b636-5babc5cbc4e5,Walt Disney World® Resort,America/New_York,47f90d2c-e191-4239-a466-5892ef59a88b,EPCOT,61fb49f8-e62f-4e1c-ae0e-8ab9929037bc,Canada Far and Wide in Circle-Vision 360,ATTRACTION,OPERATING,2026-07-14T13:10:06.599Z,15,,,,,,,,,,,,,,,
2026-07-15T00:10:30Z,e957da41-3552-4cf6-b636-5babc5cbc4e5,Walt Disney World® Resort,America/New_York,75ea578a-adc8-4116-a54d-dccb60765ef9,Magic Kingdom Park,6fd1e225-53a0-4a80-a577-4bbc9a471075,Walt Disney's Enchanted Tiki Room,ATTRACTION,OPERATING,2026-07-14T13:03:08.627Z,10,,,,,,,,,,,,,,,
2026-07-15T00:10:30Z,e957da41-3552-4cf6-b636-5babc5cbc4e5,Walt Disney World® Resort,America/New_York,288747d1-8b4f-4a64-867e-ea7c9b27bad8,Disney's Hollywood Studios,d7669edc-eaa1-4af2-bbb5-6e98df564166,Walt Disney Presents,ATTRACTION,CLOSED,2026-07-15T00:00:14.321Z,,,,,,,,,,,,,,,,
2026-07-15T00:10:30Z,e957da41-3552-4cf6-b636-5babc5cbc4e5,Walt Disney World® Resort,America/New_York,47f90d2c-e191-4239-a466-5892ef59a88b,EPCOT,4f0df9e7-d4c1-45b5-93e2-4a7bc92547b0,American Heritage Gallery,ATTRACTION,OPERATING,2026-07-14T13:00:06.542Z,,,,,,,,,,,,,,,,
